=== modslut debug trace ===
categories.dat: found
conflict index: 1564 related pair(s) loaded

--- pass 1: section assignment (per mod) ---
  Convert Fallout 4 Armor into Skyrim CBBE or 3BA 3BBB Bodies TUTORIAL | cat none | T4 no rule, category, or keyword matched | stay
  Naked Comments Overhaul | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Cheeky Kids | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Collision Dialogue Overhaul | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Relationship Dialogue Overhaul - RDO SE | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Equestrian - An SC Horses Overhaul | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Tiny Torchbugs and Bitsy Bees | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Rotten Corpses SE | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Giants Are GIANTS | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Sensual Needs for Flower Girls or SexLab or Ostim | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  OSL Aroused | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Cannabis Skyrim SE | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  OBody HotSwap - CBPC presets for OBody | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  OBody Next Generation | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  bonewalker SMIM_FIX | cat #30 "Immersion" | family: follows master [Bonewalker] | stay
  Bonewalker | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Auto Open Doors | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Sailable Ship VR and SE | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Torches Cast Shadows SE | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Dragonborn - Solstheim Boat Travel | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Enter the College of Winterhold without joining | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Windhelm Lighthouse (New) | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  The Great Porch in Skyrim - Standalone (ESL) | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Northern Fortifications - Riverwood | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Skooma Pipes | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Vampires Cast No Shadow 2 VR | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Security Overhaul SKSE - Regional Locks | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  FYX - Campfire Reacts to the Wind - EmbersXD Edition | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Immersive Dawnguard Dayspring Pass SE (IDDP) | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  WAVY Waterfalls Effect | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Holidays 4K-2K - Cleaned and Upscaled Textures | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Fixed Script for Holidays | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Diverse Foods - Base Object Swapper | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  L.V.X Magick's - Boats | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Skyrim Better Roads | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Shooting Stars 2K SE - Cleaned and Upscaled Textures | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Moons And Stars - Sky Overhaul | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Rudy fix for Splashes of Storms and ENB | cat #30 "Immersion" | family: follows master [Splashes Of Storms] | stay
  Splashes of Storms VR | cat #30 "Immersion" | family: follows master [Splashes Of Storms] | stay
  Splashes Of Storms | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Even Better Quest Objectives SE | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Subtleties of Skyrim - Red Mountain Lava - Distant Ships - Vvardenfell Mushroom | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Road Signs Fast Travel - Base Object Swapper | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Shores of Skyrim - Base Object Swapper | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Diverse Downed Logs - Base Object Swapper | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Diverse Tanning Racks - Base Object Swapper | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Diverse Windmill Sails - Base Object Swapper | cat #30 "Immersion" | T2 category~separator fuzzy [Immersion] shared=immersion | stay
  Stacks of Septims - 3D Coin Piles - My patches SE by Xtudo | cat none | T4 no rule, category, or keyword matched | stay
  Stacks of Septims - 3d Coin Piles | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Dynamic Impacts | cat none | T4 no rule, category, or keyword matched | stay
  Throw Stone -- Simple Distraction Tool | cat #28 "Stealth" | T4 no rule, category, or keyword matched | stay
  HFs - Archery target remodel - Diverse BOS | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Archery Target Retexture 2k | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Jabber's 2K Archery Targets | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Passive Weapon Enchantment Recharging - Enchanted Weapons Recharge Over Time | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Singularity | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Obscure Magic | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Magic Improvements for Skyrim VR | cat #48 "VR" | T4 no rule, category, or keyword matched | stay
  THE NIGHT KING (GOT) MOD. A tribute to his glory | cat #40 "Magic - Gameplay" | T2 category~separator fuzzy [Magic - Gameplay] shared=magic | stay
  Spell Hotbar | cat #40 "Magic - Gameplay" | T2 category~separator fuzzy [Magic - Gameplay] shared=magic | stay
  Acquisitive Soul Gems Multithreaded | cat #40 "Magic - Gameplay" | T2 category~separator fuzzy [Magic - Gameplay] shared=magic | stay
  Vibrant Weapons EAE - Enchantment Lights | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Flame VFX Edit | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Healing VFX Edit | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Dragon Breath VFX Edit | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Lightning VFX Edit | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Phantom Horse - Horse Replacer Patches | cat #33 "Creatures and Mounts" | T4 no rule, category, or keyword matched | stay
  Phantom Horse | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Bat Travel Vampire Power | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Liminal Portals | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Elemental Mastery Magic | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Skyrim Teleportation Collection | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Abyssal Wind Magic | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Draconic Mastery Overhaul (Dragons Spells) ENG_SE_ESL | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Lanternlight - A Candlelight Replacer | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Alteration - Grant Armor | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  WInter Wonderland Magic | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Dishonored Blink Spell | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  More Apocalypse - An expansion for Apocalypse - Magic of Skyrim | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Apocalypse - Magic of Skyrim | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Clairvoyance Fix | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Clairvoyance and other concentration powers | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  A Guiding Light - Clairvoyance Reimagined | cat #27 "Magic - Spells & Enchantments" | T2 category~separator fuzzy [Magic - Spells & Enchantments] shared=magic+spells+enchantments | stay
  Roleplaying In Skyrim - Origins | cat none | T4 no rule, category, or keyword matched | stay
  Multilayer Parallax Gems | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Hearthfire multiple adoptions - Now with custom home support for kids and spouse | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Sleeping Expanded - Animations and NPC reactions | cat none | T4 no rule, category, or keyword matched | stay
  ElSopa - Azura's Star Redone SE | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Fancy Fishing - Minigame and Tweaks | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Optional Lux Resource Pack (ENB light) | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  Lux Via - Repaired Whiterun Bridge Add-on | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  Lux - Via | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  Lux - Via (patch hub) | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  Realm of Lorkhan - Shard cost reversed | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Realm of Lorkhan - Freeform Alternate Start 4 | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  Alternate Perspective 4.0.3- Alternate Start | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Menhir - Standing Stones of Skyrim | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Andromeda - Unique Standing Stones of Skyrim | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  YASTM - Yet Another Soul Trap Manager VR | cat #3 "Gameplay" | family: follows master [YASTM - Yet Another Soul Trap Manager] | stay
  YASTM - Yet Another Soul Trap Manager | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Surrender - Enemies Yield and Comply with Your Demands | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  AI Overhaul SSE - Official Patch Hub | cat none | T4 no rule, category, or keyword matched | stay
  AI Overhaul SSE | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  DMT's All Dogs Go To Sovngarde V3 Pet Overhaul | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  COtR - HQ Characters creation addon for RM | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  BnP - COTR Teeth Overhaul | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  High Poly COTR | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  COTR Overhaul | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  Wodo's NPC Outfitter for KS Hairdos HDT SMP - ESL and Patch | cat #3 "Gameplay" | family: follows master [NPC Outfitter for KS Hairdos HDT SMP] | stay
  NPC Outfitter for KS Hairdos HDT SMP | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Books of Skyrim SE - Redux | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  Paraglider Auto-Equip Tarhiel's Gale | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Flying Mod Rework | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Brynjolf and the Riften Guild - Birthright | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Don't Rush Me - Riften (No Brynjolf and Maul Forcegreets) | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  Gonzeh - Shor's Stone Overhaul - Spaghetti Patch | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  Riverwood Revitalized my Patch | cat #31 "Overhauls" | T2 @category rule [Overhauls] | stay
  Crossbow Integration (Including Creation Club) | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
  LockMaster - Lock Doors Containers and Usable Skeleton Key | cat #3 "Gameplay" | T2 category==separator [Gameplay] | stay
